CMDLINE /usr/bin/python heap.py
MEM 18.613281 1515784371.3390
MEM 18.613281 1515784371.4393
MEM 18.207031 1515784371.5398
MEM 18.207031 1515784371.6403
MEM 18.207031 1515784371.7407
MEM 18.207031 1515784371.8411
MEM 18.207031 1515784371.9416
MEM 18.207031 1515784372.0421
MEM 18.207031 1515784372.1426
MEM 18.207031 1515784372.2430
MEM 18.207031 1515784372.3435
MEM 18.207031 1515784372.4440
MEM 18.207031 1515784372.5443
MEM 18.492188 1515784372.6446
MEM 18.300781 1515784372.7451
MEM 18.300781 1515784372.8456
MEM 18.300781 1515784372.9460
MEM 18.300781 1515784373.0465
MEM 18.300781 1515784373.1469
MEM 18.300781 1515784373.2474
MEM 18.300781 1515784373.3479
MEM 18.300781 1515784373.4484
MEM 18.300781 1515784373.5488
MEM 18.300781 1515784373.6493
MEM 18.492188 1515784373.7497
MEM 18.187500 1515784373.8502
MEM 18.187500 1515784373.9506
MEM 18.187500 1515784374.0511
MEM 18.187500 1515784374.1516
MEM 18.187500 1515784374.2521
MEM 18.187500 1515784374.3524
MEM 18.187500 1515784374.4529
MEM 18.187500 1515784374.5534
MEM 18.187500 1515784374.6539
MEM 18.187500 1515784374.7543
MEM 18.187500 1515784374.8547
MEM 18.472656 1515784374.9550
MEM 18.187500 1515784375.0555
MEM 18.187500 1515784375.1560
MEM 18.187500 1515784375.2565
MEM 18.187500 1515784375.3570
MEM 18.187500 1515784375.4575
MEM 18.187500 1515784375.5579
MEM 18.187500 1515784375.6583
MEM 18.187500 1515784375.7588
MEM 18.187500 1515784375.8592
MEM 18.187500 1515784375.9597
MEM 18.187500 1515784376.0600
MEM 19.500000 1515784376.1604
MEM 18.664062 1515784376.2609
MEM 18.664062 1515784376.3614
MEM 18.664062 1515784376.4618
MEM 18.664062 1515784376.5623
MEM 18.664062 1515784376.6628
MEM 18.664062 1515784376.7633
MEM 18.664062 1515784376.8637
MEM 18.664062 1515784376.9642
MEM 18.664062 1515784377.0647
MEM 18.664062 1515784377.1651
MEM 18.378906 1515784377.2654
MEM 18.566406 1515784377.3659
MEM 18.566406 1515784377.4664
MEM 18.566406 1515784377.5668
MEM 18.566406 1515784377.6673
MEM 18.566406 1515784377.7678
MEM 18.566406 1515784377.8683
MEM 18.566406 1515784377.9687
MEM 18.566406 1515784378.0692
MEM 18.566406 1515784378.1697
MEM 18.566406 1515784378.2702
MEM 18.566406 1515784378.3706
MEM 18.304688 1515784378.4709
MEM 18.492188 1515784378.5713
MEM 18.492188 1515784378.6718
MEM 18.492188 1515784378.7723
MEM 18.492188 1515784378.8726
MEM 18.492188 1515784378.9731
MEM 18.492188 1515784379.0736
MEM 18.492188 1515784379.1741
MEM 18.492188 1515784379.2746
MEM 18.492188 1515784379.3751
MEM 18.492188 1515784379.4755
MEM 19.003906 1515784379.5758
MEM 18.492188 1515784379.6763
MEM 18.492188 1515784379.7768
MEM 18.492188 1515784379.8773
MEM 18.492188 1515784379.9777
MEM 18.492188 1515784380.0782
MEM 18.492188 1515784380.1787
MEM 18.492188 1515784380.2792
MEM 18.492188 1515784380.3797
MEM 18.492188 1515784380.4802
MEM 18.492188 1515784380.5806
MEM 18.492188 1515784380.6810
MEM 18.683594 1515784380.7813
MEM 18.343750 1515784380.8818
MEM 18.343750 1515784380.9823
MEM 18.343750 1515784381.0827
MEM 18.343750 1515784381.1832
MEM 18.343750 1515784381.2837
MEM 18.343750 1515784381.3841
MEM 18.343750 1515784381.4846
MEM 18.343750 1515784381.5851
MEM 18.343750 1515784381.6856
MEM 18.343750 1515784381.7860
MEM 18.343750 1515784381.8864
MEM 18.535156 1515784381.9867
MEM 18.281250 1515784382.0872
MEM 18.281250 1515784382.1877
MEM 18.281250 1515784382.2882
MEM 18.281250 1515784382.3885
MEM 18.281250 1515784382.4890
MEM 18.281250 1515784382.5895
MEM 18.281250 1515784382.6900
MEM 18.281250 1515784382.7904
MEM 18.281250 1515784382.8909
MEM 18.281250 1515784382.9914
MEM 18.472656 1515784383.0918
MEM 18.183594 1515784383.1922
MEM 18.183594 1515784383.2927
MEM 18.183594 1515784383.3932
MEM 18.183594 1515784383.4936
MEM 18.183594 1515784383.5941
MEM 18.183594 1515784383.6946
MEM 18.183594 1515784383.7950
MEM 18.183594 1515784383.8956
MEM 18.183594 1515784383.9960
MEM 18.183594 1515784384.0965
MEM 18.183594 1515784384.1969
MEM 18.468750 1515784384.2972
MEM 18.660156 1515784384.3977
MEM 18.660156 1515784384.4982
MEM 18.660156 1515784384.5986
MEM 18.660156 1515784384.6990
MEM 18.660156 1515784384.7995
MEM 18.660156 1515784384.9000
MEM 18.660156 1515784385.0005
MEM 18.660156 1515784385.1009
MEM 18.660156 1515784385.2014
MEM 18.660156 1515784385.3019
MEM 18.660156 1515784385.4023
MEM 18.660156 1515784385.5027
MEM 18.660156 1515784385.6032
MEM 18.660156 1515784385.7037
MEM 18.660156 1515784385.8042
MEM 18.660156 1515784385.9046
MEM 18.660156 1515784386.0051
MEM 18.660156 1515784386.1056
MEM 18.660156 1515784386.2061
MEM 18.660156 1515784386.3065
MEM 18.660156 1515784386.4070
MEM 18.660156 1515784386.5075
MEM 18.300781 1515784386.6078
MEM 18.492188 1515784386.7083
MEM 18.492188 1515784386.8087
MEM 18.492188 1515784386.9092
MEM 18.492188 1515784387.0095
MEM 18.492188 1515784387.1100
MEM 18.492188 1515784387.2105
MEM 18.492188 1515784387.3109
MEM 18.492188 1515784387.4115
MEM 18.492188 1515784387.5119
MEM 18.492188 1515784387.6124
MEM 18.492188 1515784387.7127
MEM 18.281250 1515784387.8131
MEM 18.472656 1515784387.9136
MEM 18.472656 1515784388.0140
MEM 18.472656 1515784388.1145
MEM 18.472656 1515784388.2150
MEM 18.472656 1515784388.3155
MEM 18.472656 1515784388.4160
MEM 18.472656 1515784388.5165
MEM 18.472656 1515784388.6170
MEM 18.472656 1515784388.7173
MEM 18.472656 1515784388.8178
MEM 18.664062 1515784388.9182
MEM 18.277344 1515784389.0186
MEM 18.277344 1515784389.1191
MEM 18.277344 1515784389.2196
MEM 18.277344 1515784389.3201
MEM 18.277344 1515784389.4206
MEM 18.277344 1515784389.5210
MEM 18.277344 1515784389.6217
MEM 18.277344 1515784389.7221
MEM 18.277344 1515784389.8225
MEM 18.277344 1515784389.9229
MEM 18.277344 1515784390.0232
MEM 18.468750 1515784390.1236
MEM 18.277344 1515784390.2241
MEM 18.277344 1515784390.3245
MEM 18.277344 1515784390.4250
MEM 18.277344 1515784390.5254
MEM 18.277344 1515784390.6259
MEM 18.277344 1515784390.7264
MEM 18.277344 1515784390.8269
MEM 18.277344 1515784390.9273
MEM 18.277344 1515784391.0278
MEM 18.277344 1515784391.1282
MEM 18.277344 1515784391.2286
MEM 19.496094 1515784391.3289
MEM 18.660156 1515784391.4292
MEM 18.660156 1515784391.5297
MEM 18.660156 1515784391.6302
MEM 18.660156 1515784391.7306
MEM 18.660156 1515784391.8311
MEM 18.660156 1515784391.9316
MEM 18.660156 1515784392.0321
MEM 18.660156 1515784392.1326
MEM 18.660156 1515784392.2330
MEM 18.660156 1515784392.3335
MEM 18.421875 1515784392.4339
MEM 18.191406 1515784392.5343
MEM 18.191406 1515784392.6348
MEM 18.191406 1515784392.7353
MEM 18.191406 1515784392.8358
MEM 18.191406 1515784392.9362
MEM 18.191406 1515784393.0367
MEM 18.191406 1515784393.1372
MEM 18.191406 1515784393.2376
MEM 18.191406 1515784393.3381
MEM 18.191406 1515784393.4386
MEM 18.191406 1515784393.5390
MEM 18.476562 1515784393.6393
MEM 18.667969 1515784393.7398
MEM 18.667969 1515784393.8402
MEM 18.667969 1515784393.9406
MEM 18.667969 1515784394.0411
MEM 18.667969 1515784394.1416
MEM 18.667969 1515784394.2420
MEM 18.667969 1515784394.3424
MEM 18.667969 1515784394.4429
MEM 18.667969 1515784394.5433
MEM 18.667969 1515784394.6438
MEM 18.921875 1515784394.7442
MEM 18.476562 1515784394.8445
MEM 18.476562 1515784394.9450
MEM 18.476562 1515784395.0454
MEM 18.476562 1515784395.1459
MEM 18.476562 1515784395.2464
MEM 18.476562 1515784395.3468
MEM 18.476562 1515784395.4473
MEM 18.476562 1515784395.5477
MEM 18.476562 1515784395.6482
MEM 18.476562 1515784395.7486
MEM 18.476562 1515784395.8490
MEM 18.667969 1515784395.9494
MEM 18.160156 1515784396.0498
MEM 18.160156 1515784396.1503
MEM 18.160156 1515784396.2508
MEM 18.160156 1515784396.3513
MEM 18.160156 1515784396.4518
MEM 18.160156 1515784396.5522
MEM 18.160156 1515784396.6526
MEM 18.160156 1515784396.7531
MEM 18.160156 1515784396.8536
MEM 18.160156 1515784396.9540
MEM 18.160156 1515784397.0544
MEM 18.445312 1515784397.1547
MEM 18.636719 1515784397.2552
MEM 18.636719 1515784397.3557
MEM 18.636719 1515784397.4562
MEM 18.636719 1515784397.5566
MEM 18.636719 1515784397.6571
MEM 18.636719 1515784397.7576
MEM 18.636719 1515784397.8580
MEM 18.636719 1515784397.9585
MEM 18.636719 1515784398.0590
MEM 18.636719 1515784398.1595
MEM 18.425781 1515784398.2599
MEM 18.207031 1515784398.3604
MEM 18.207031 1515784398.4608
MEM 18.207031 1515784398.5613
MEM 18.207031 1515784398.6617
MEM 18.207031 1515784398.7622
MEM 18.207031 1515784398.8627
MEM 18.207031 1515784398.9632
MEM 18.207031 1515784399.0637
MEM 18.207031 1515784399.1641
MEM 18.207031 1515784399.2646
MEM 18.207031 1515784399.3650
MEM 18.492188 1515784399.4653
MEM 18.257812 1515784399.5658
MEM 18.257812 1515784399.6663
MEM 18.257812 1515784399.7667
MEM 18.257812 1515784399.8673
MEM 18.257812 1515784399.9677
MEM 18.257812 1515784400.0681
MEM 18.257812 1515784400.1686
MEM 18.257812 1515784400.2691
MEM 18.257812 1515784400.3695
MEM 18.257812 1515784400.4700
MEM 18.511719 1515784400.5704
MEM 18.218750 1515784400.6708
MEM 18.218750 1515784400.7713
MEM 18.218750 1515784400.8717
MEM 18.218750 1515784400.9722
MEM 18.218750 1515784401.0727
MEM 18.218750 1515784401.1732
MEM 18.218750 1515784401.2736
MEM 18.218750 1515784401.3741
MEM 18.218750 1515784401.4746
MEM 18.218750 1515784401.5751
MEM 18.218750 1515784401.6756
MEM 18.500000 1515784401.7759
MEM 18.128906 1515784401.8764
MEM 18.128906 1515784401.9769
MEM 18.128906 1515784402.0773
MEM 18.128906 1515784402.1779
MEM 18.128906 1515784402.2783
MEM 18.128906 1515784402.3788
MEM 18.128906 1515784402.4793
MEM 18.128906 1515784402.5798
MEM 18.128906 1515784402.6803
MEM 18.128906 1515784402.7807
MEM 18.128906 1515784402.8811
MEM 18.414062 1515784402.9814
MEM 18.605469 1515784403.0819
MEM 18.605469 1515784403.1824
MEM 18.605469 1515784403.2829
MEM 18.605469 1515784403.3834
MEM 18.605469 1515784403.4839
MEM 18.605469 1515784403.5844
MEM 18.605469 1515784403.6848
MEM 18.605469 1515784403.7853
MEM 18.605469 1515784403.8858
MEM 18.605469 1515784403.9863
MEM 18.449219 1515784404.0866
MEM 18.449219 1515784404.1871
MEM 18.449219 1515784404.2876
MEM 18.449219 1515784404.3881
MEM 18.449219 1515784404.4886
MEM 18.449219 1515784404.5891
MEM 18.449219 1515784404.6895
MEM 18.449219 1515784404.7900
MEM 18.449219 1515784404.8904
MEM 18.449219 1515784404.9910
MEM 18.449219 1515784405.0913
MEM 18.449219 1515784405.1916
MEM 18.640625 1515784405.2920
MEM 18.449219 1515784405.3925
MEM 18.449219 1515784405.4930
MEM 18.449219 1515784405.5934
MEM 18.449219 1515784405.6939
MEM 18.449219 1515784405.7944
MEM 18.449219 1515784405.8949
MEM 18.449219 1515784405.9954
MEM 18.449219 1515784406.0959
MEM 18.449219 1515784406.1964
MEM 18.449219 1515784406.2968
MEM 18.449219 1515784406.3972
MEM 19.152344 1515784406.4975
MEM 18.445312 1515784406.5979
MEM 18.445312 1515784406.6984
MEM 18.445312 1515784406.7989
MEM 18.445312 1515784406.8994
MEM 18.445312 1515784406.9999
MEM 18.445312 1515784407.1004
MEM 18.445312 1515784407.2009
MEM 18.445312 1515784407.3013
MEM 18.445312 1515784407.4018
MEM 18.445312 1515784407.5023
MEM 18.433594 1515784407.6027
MEM 18.433594 1515784407.7031
MEM 18.433594 1515784407.8037
MEM 18.433594 1515784407.9041
MEM 18.433594 1515784408.0046
MEM 18.433594 1515784408.1051
MEM 18.433594 1515784408.2056
MEM 18.433594 1515784408.3060
MEM 18.433594 1515784408.4065
MEM 18.433594 1515784408.5070
MEM 18.433594 1515784408.6074
MEM 18.433594 1515784408.7078
MEM 18.625000 1515784408.8081
MEM 18.433594 1515784408.9086
MEM 18.433594 1515784409.0090
MEM 18.433594 1515784409.1095
MEM 18.433594 1515784409.2100
MEM 18.433594 1515784409.3105
MEM 18.433594 1515784409.4109
MEM 18.433594 1515784409.5113
MEM 18.433594 1515784409.6116
MEM 18.433594 1515784409.7119
MEM 18.433594 1515784409.8123
MEM 18.687500 1515784409.9126
MEM 18.433594 1515784410.0130
MEM 18.433594 1515784410.1135
MEM 18.433594 1515784410.2139
MEM 18.433594 1515784410.3143
MEM 18.433594 1515784410.4148
MEM 18.433594 1515784410.5153
MEM 18.433594 1515784410.6157
MEM 18.433594 1515784410.7161
MEM 18.433594 1515784410.8166
MEM 18.433594 1515784410.9170
MEM 18.433594 1515784411.0175
MEM 18.625000 1515784411.1179
MEM 18.433594 1515784411.2183
MEM 18.433594 1515784411.3188
MEM 18.433594 1515784411.4193
MEM 18.433594 1515784411.5198
MEM 18.433594 1515784411.6202
MEM 18.433594 1515784411.7207
MEM 18.433594 1515784411.8212
MEM 18.433594 1515784411.9217
MEM 18.433594 1515784412.0222
MEM 18.433594 1515784412.1226
MEM 18.433594 1515784412.2230
MEM 18.625000 1515784412.3233
MEM 18.433594 1515784412.4238
MEM 18.433594 1515784412.5242
MEM 18.433594 1515784412.6247
MEM 18.433594 1515784412.7252
MEM 18.433594 1515784412.8256
MEM 18.433594 1515784412.9261
MEM 18.433594 1515784413.0266
MEM 18.433594 1515784413.1270
MEM 18.433594 1515784413.2276
MEM 18.433594 1515784413.3279
MEM 18.625000 1515784413.4283
MEM 18.429688 1515784413.5287
MEM 18.429688 1515784413.6292
MEM 18.429688 1515784413.7297
MEM 18.429688 1515784413.8302
MEM 18.429688 1515784413.9306
MEM 18.429688 1515784414.0311
MEM 18.429688 1515784414.1316
MEM 18.429688 1515784414.2321
MEM 18.429688 1515784414.3326
MEM 18.429688 1515784414.4330
MEM 18.429688 1515784414.5334
MEM 18.621094 1515784414.6337
MEM 18.566406 1515784414.7342
MEM 18.566406 1515784414.8347
MEM 18.566406 1515784414.9352
MEM 18.566406 1515784415.0357
MEM 18.566406 1515784415.1360
MEM 18.566406 1515784415.2366
MEM 18.566406 1515784415.3370
MEM 18.566406 1515784415.4374
MEM 18.566406 1515784415.5379
MEM 18.566406 1515784415.6384
MEM 18.566406 1515784415.7387
MEM 19.335938 1515784415.8390
MEM 18.425781 1515784415.9396
MEM 18.425781 1515784416.0400
MEM 18.425781 1515784416.1405
MEM 18.425781 1515784416.2410
MEM 18.425781 1515784416.3414
MEM 18.425781 1515784416.4419
MEM 18.425781 1515784416.5424
MEM 18.425781 1515784416.6429
MEM 18.425781 1515784416.7433
MEM 18.425781 1515784416.8438
MEM 18.425781 1515784416.9442
MEM 18.425781 1515784417.0446
MEM 18.425781 1515784417.1450
MEM 18.425781 1515784417.2454
MEM 18.425781 1515784417.3458
MEM 18.425781 1515784417.4463
MEM 18.425781 1515784417.5468
MEM 18.425781 1515784417.6473
MEM 18.425781 1515784417.7477
MEM 18.425781 1515784417.8482
MEM 18.425781 1515784417.9487
MEM 18.425781 1515784418.0491
MEM 18.425781 1515784418.1494
MEM 18.328125 1515784418.2499
MEM 18.328125 1515784418.3504
MEM 18.328125 1515784418.4508
MEM 18.328125 1515784418.5513
MEM 18.328125 1515784418.6518
MEM 18.328125 1515784418.7523
MEM 18.328125 1515784418.8528
MEM 18.328125 1515784418.9532
MEM 18.328125 1515784419.0537
MEM 18.328125 1515784419.1542
MEM 19.097656 1515784419.2546
MEM 18.273438 1515784419.3549
MEM 18.273438 1515784419.4554
MEM 18.273438 1515784419.5559
MEM 18.273438 1515784419.6564
MEM 18.273438 1515784419.7569
MEM 18.273438 1515784419.8573
MEM 18.273438 1515784419.9578
MEM 18.273438 1515784420.0583
MEM 18.273438 1515784420.1588
MEM 18.273438 1515784420.2593
MEM 18.273438 1515784420.3598
MEM 18.464844 1515784420.4601
MEM 18.179688 1515784420.5605
MEM 18.179688 1515784420.6610
MEM 18.179688 1515784420.7615
MEM 18.179688 1515784420.8620
MEM 18.179688 1515784420.9624
MEM 18.179688 1515784421.0628
MEM 18.179688 1515784421.1633
MEM 18.179688 1515784421.2637
MEM 18.179688 1515784421.3642
MEM 18.179688 1515784421.4647
MEM 18.179688 1515784421.5650
MEM 18.464844 1515784421.6654
MEM 18.179688 1515784421.7658
MEM 18.179688 1515784421.8663
MEM 18.179688 1515784421.9668
MEM 18.179688 1515784422.0672
MEM 18.179688 1515784422.1677
MEM 18.179688 1515784422.2682
MEM 18.179688 1515784422.3687
MEM 18.179688 1515784422.4691
MEM 18.179688 1515784422.5695
MEM 18.179688 1515784422.6700
MEM 18.464844 1515784422.7703
MEM 18.148438 1515784422.8708
MEM 18.148438 1515784422.9713
MEM 18.148438 1515784423.0717
MEM 18.148438 1515784423.1722
MEM 18.148438 1515784423.2727
MEM 18.148438 1515784423.3732
MEM 18.148438 1515784423.4736
MEM 18.148438 1515784423.5741
MEM 18.148438 1515784423.6746
MEM 18.148438 1515784423.7751
MEM 18.148438 1515784423.8754
MEM 18.433594 1515784423.9758
MEM 18.148438 1515784424.0762
MEM 18.148438 1515784424.1767
MEM 18.148438 1515784424.2772
MEM 18.148438 1515784424.3777
MEM 18.148438 1515784424.4781
MEM 18.148438 1515784424.5786
MEM 18.148438 1515784424.6791
MEM 18.148438 1515784424.7796
MEM 18.148438 1515784424.8801
MEM 18.148438 1515784424.9805
MEM 18.660156 1515784425.0809
MEM 18.148438 1515784425.1813
MEM 18.148438 1515784425.2818
MEM 18.148438 1515784425.3823
MEM 18.148438 1515784425.4828
MEM 18.148438 1515784425.5832
MEM 18.148438 1515784425.6837
MEM 18.148438 1515784425.7841
MEM 18.148438 1515784425.8846
MEM 18.148438 1515784425.9851
MEM 18.148438 1515784426.0856
MEM 18.148438 1515784426.1861
MEM 18.433594 1515784426.2864
MEM 18.140625 1515784426.3869
MEM 18.140625 1515784426.4873
MEM 18.140625 1515784426.5878
MEM 18.140625 1515784426.6883
MEM 18.140625 1515784426.7888
MEM 18.140625 1515784426.8893
MEM 18.140625 1515784426.9897
MEM 18.140625 1515784427.0902
MEM 18.140625 1515784427.1906
MEM 18.140625 1515784427.2911
MEM 18.140625 1515784427.3916
MEM 18.429688 1515784427.4919
MEM 18.039062 1515784427.5923
MEM 18.039062 1515784427.6928
MEM 18.039062 1515784427.7933
MEM 18.039062 1515784427.8938
MEM 18.039062 1515784427.9943
MEM 18.039062 1515784428.0947
MEM 18.039062 1515784428.1952
MEM 18.039062 1515784428.2957
MEM 18.039062 1515784428.3962
MEM 18.039062 1515784428.4967
MEM 19.324219 1515784428.5970
MEM 19.445312 1515784428.6975
MEM 19.445312 1515784428.7980
MEM 19.445312 1515784428.8985
MEM 19.445312 1515784428.9989
MEM 19.445312 1515784429.0995
MEM 19.445312 1515784429.1999
MEM 19.445312 1515784429.3004
MEM 19.445312 1515784429.4009
MEM 19.445312 1515784429.5014
MEM 19.445312 1515784429.6018
MEM 19.445312 1515784429.7021
MEM 18.285156 1515784429.8025
MEM 18.476562 1515784429.9029
MEM 18.476562 1515784430.0034
MEM 18.476562 1515784430.1039
MEM 18.476562 1515784430.2043
MEM 18.476562 1515784430.3048
MEM 18.476562 1515784430.4053
MEM 18.476562 1515784430.5057
MEM 18.476562 1515784430.6062
MEM 18.476562 1515784430.7066
MEM 18.476562 1515784430.8070
MEM 18.476562 1515784430.9074
MEM 19.175781 1515784431.0078
MEM 18.593750 1515784431.1083
MEM 18.593750 1515784431.2087
MEM 18.593750 1515784431.3092
MEM 18.593750 1515784431.4096
MEM 18.593750 1515784431.5101
MEM 18.593750 1515784431.6106
MEM 18.593750 1515784431.7110
MEM 18.593750 1515784431.8116
MEM 18.593750 1515784431.9120
MEM 18.593750 1515784432.0124
MEM 18.406250 1515784432.1128
MEM 18.593750 1515784432.2133
MEM 18.593750 1515784432.3138
MEM 18.593750 1515784432.4142
MEM 18.593750 1515784432.5147
MEM 18.593750 1515784432.6151
MEM 18.593750 1515784432.7156
MEM 18.593750 1515784432.8161
MEM 18.593750 1515784432.9165
MEM 18.593750 1515784433.0170
MEM 18.593750 1515784433.1174
MEM 18.593750 1515784433.2177
MEM 18.308594 1515784433.3181
MEM 18.500000 1515784433.4185
MEM 18.500000 1515784433.5190
MEM 18.500000 1515784433.6195
MEM 18.500000 1515784433.7200
MEM 18.500000 1515784433.8203
MEM 18.500000 1515784433.9208
MEM 18.500000 1515784434.0212
MEM 18.500000 1515784434.1217
MEM 18.500000 1515784434.2221
MEM 18.500000 1515784434.3225
MEM 19.011719 1515784434.4229
MEM 18.308594 1515784434.5232
MEM 18.308594 1515784434.6237
MEM 18.308594 1515784434.7241
MEM 18.308594 1515784434.8245
MEM 18.308594 1515784434.9250
MEM 18.308594 1515784435.0255
MEM 18.308594 1515784435.1259
MEM 18.308594 1515784435.2264
MEM 18.308594 1515784435.3269
MEM 18.308594 1515784435.4274
MEM 18.308594 1515784435.5277
MEM 18.500000 1515784435.6280
MEM 18.308594 1515784435.7285
MEM 18.308594 1515784435.8288
MEM 18.308594 1515784435.9293
MEM 18.308594 1515784436.0298
MEM 18.308594 1515784436.1302
MEM 18.308594 1515784436.2307
MEM 18.308594 1515784436.3311
MEM 18.308594 1515784436.4316
MEM 18.308594 1515784436.5320
MEM 18.308594 1515784436.6325
MEM 18.308594 1515784436.7328
MEM 18.593750 1515784436.8332
MEM 18.343750 1515784436.9337
MEM 18.343750 1515784437.0342
MEM 18.343750 1515784437.1346
MEM 18.343750 1515784437.2351
MEM 18.343750 1515784437.3356
MEM 18.343750 1515784437.4360
MEM 18.343750 1515784437.5365
MEM 18.343750 1515784437.6370
MEM 18.343750 1515784437.7374
MEM 18.343750 1515784437.8379
MEM 18.535156 1515784437.9383
MEM 18.343750 1515784438.0388
MEM 18.343750 1515784438.1391
MEM 18.343750 1515784438.2397
MEM 18.343750 1515784438.3401
MEM 18.343750 1515784438.4406
MEM 18.343750 1515784438.5409
MEM 18.343750 1515784438.6414
MEM 18.343750 1515784438.7418
MEM 18.343750 1515784438.8423
MEM 18.343750 1515784438.9428
MEM 18.343750 1515784439.0431
MEM 18.535156 1515784439.1435
MEM 18.343750 1515784439.2440
MEM 18.343750 1515784439.3444
MEM 18.343750 1515784439.4449
MEM 18.343750 1515784439.5453
MEM 18.343750 1515784439.6458
MEM 18.343750 1515784439.7463
MEM 18.343750 1515784439.8468
MEM 18.343750 1515784439.9472
MEM 18.343750 1515784440.0477
MEM 18.343750 1515784440.1481
MEM 18.343750 1515784440.2484
MEM 19.914062 1515784440.3488
MEM 18.437500 1515784440.4493
MEM 18.437500 1515784440.5497
MEM 18.437500 1515784440.6502
MEM 18.437500 1515784440.7506
MEM 18.437500 1515784440.8512
MEM 18.437500 1515784440.9516
MEM 18.437500 1515784441.0520
MEM 18.437500 1515784441.1525
MEM 18.437500 1515784441.2530
MEM 18.437500 1515784441.3534
MEM 18.628906 1515784441.4538
MEM 18.234375 1515784441.5543
MEM 18.234375 1515784441.6547
MEM 18.234375 1515784441.7552
MEM 18.234375 1515784441.8557
MEM 18.234375 1515784441.9561
MEM 18.234375 1515784442.0566
MEM 18.234375 1515784442.1571
MEM 18.234375 1515784442.2576
MEM 18.234375 1515784442.3580
MEM 18.234375 1515784442.4585
MEM 18.234375 1515784442.5589
MEM 18.519531 1515784442.6592
MEM 18.710938 1515784442.7597
MEM 18.710938 1515784442.8602
MEM 18.710938 1515784442.9606
MEM 18.710938 1515784443.0611
MEM 18.710938 1515784443.1616
MEM 18.710938 1515784443.2621
MEM 18.710938 1515784443.3625
MEM 18.710938 1515784443.4630
MEM 18.710938 1515784443.5635
MEM 18.710938 1515784443.6640
MEM 19.480469 1515784443.7643
MEM 18.421875 1515784443.8647
MEM 18.421875 1515784443.9652
MEM 18.421875 1515784444.0657
MEM 18.421875 1515784444.1662
MEM 18.421875 1515784444.2667
MEM 18.421875 1515784444.3671
MEM 18.421875 1515784444.4676
MEM 18.421875 1515784444.5681
MEM 18.421875 1515784444.6686
MEM 18.421875 1515784444.7689
MEM 18.421875 1515784444.8693
MEM 18.613281 1515784444.9696
MEM 18.304688 1515784445.0701
MEM 18.304688 1515784445.1706
MEM 18.304688 1515784445.2710
MEM 18.304688 1515784445.3716
MEM 18.304688 1515784445.4720
MEM 18.304688 1515784445.5725
MEM 18.304688 1515784445.6730
MEM 18.304688 1515784445.7735
MEM 18.304688 1515784445.8740
MEM 18.304688 1515784445.9745
MEM 18.304688 1515784446.0749
MEM 18.496094 1515784446.1752
MEM 18.261719 1515784446.2757
MEM 18.261719 1515784446.3762
MEM 18.261719 1515784446.4766
MEM 18.261719 1515784446.5771
MEM 18.261719 1515784446.6775
MEM 18.261719 1515784446.7780
MEM 18.261719 1515784446.8784
MEM 18.261719 1515784446.9789
MEM 18.261719 1515784447.0794
MEM 18.261719 1515784447.1799
MEM 18.453125 1515784447.2803
MEM 18.437500 1515784447.3807
MEM 18.437500 1515784447.4812
MEM 18.437500 1515784447.5817
MEM 18.437500 1515784447.6821
MEM 18.437500 1515784447.7826
MEM 18.437500 1515784447.8831
MEM 18.437500 1515784447.9836
MEM 18.437500 1515784448.0841
MEM 18.437500 1515784448.1845
MEM 18.437500 1515784448.2850
MEM 18.437500 1515784448.3854
MEM 18.437500 1515784448.4857
MEM 18.437500 1515784448.5861
MEM 18.437500 1515784448.6866
MEM 18.437500 1515784448.7871
MEM 18.437500 1515784448.8876
MEM 18.437500 1515784448.9881
MEM 18.437500 1515784449.0886
MEM 18.437500 1515784449.1890
MEM 18.437500 1515784449.2895
MEM 18.437500 1515784449.3899
MEM 18.437500 1515784449.4904
MEM 18.691406 1515784449.5908
MEM 18.433594 1515784449.6911
MEM 18.433594 1515784449.7917
MEM 18.433594 1515784449.8922
MEM 18.433594 1515784449.9926
MEM 18.433594 1515784450.0931
MEM 18.433594 1515784450.1936
MEM 18.433594 1515784450.2941
MEM 18.433594 1515784450.3945
MEM 18.433594 1515784450.4950
MEM 18.433594 1515784450.5954
MEM 18.433594 1515784450.6959
MEM 18.625000 1515784450.7962
MEM 18.285156 1515784450.8967
MEM 18.285156 1515784450.9972
MEM 18.285156 1515784451.0977
MEM 18.285156 1515784451.1981
MEM 18.285156 1515784451.2986
MEM 18.285156 1515784451.3991
MEM 18.285156 1515784451.4996
MEM 18.285156 1515784451.6000
MEM 18.285156 1515784451.7005
MEM 18.285156 1515784451.8009
MEM 18.285156 1515784451.9013
MEM 18.476562 1515784452.0016
MEM 18.285156 1515784452.1021
MEM 18.285156 1515784452.2026
MEM 18.285156 1515784452.3031
MEM 18.285156 1515784452.4036
MEM 18.285156 1515784452.5041
MEM 18.285156 1515784452.6045
MEM 18.285156 1515784452.7050
MEM 18.285156 1515784452.8055
MEM 18.285156 1515784452.9060
MEM 18.285156 1515784453.0064
MEM 19.054688 1515784453.1068
MEM 18.296875 1515784453.2071
MEM 18.296875 1515784453.3076
MEM 18.296875 1515784453.4081
MEM 18.296875 1515784453.5086
MEM 18.296875 1515784453.6091
MEM 18.296875 1515784453.7095
MEM 18.296875 1515784453.8100
